period_start,period_end,params,return,drawdown,bnh_return
2025-10-12 04:35:00,2025-10-17 04:35:00,"{'st_len': 14, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 40, 'atr_len': 14, 'tp_mult': 3.0}",0.06849855297997731,-0.09233113790274917,0.030275482455564218
2025-10-17 04:35:00,2025-10-22 04:35:00,"{'st_len': 10, 'st_mult': 2.0, 'rsi_len': 14, 'rsi_buy': 50, 'atr_len': 14, 'tp_mult': 3.0}",-0.06631806790832073,-0.16247957646103878,-0.010346111473804487
2025-10-22 04:35:00,2025-10-27 04:35:00,"{'st_len': 14, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 50, 'atr_len': 14, 'tp_mult': 3.0}",0.021751290498692732,-0.039526204000385146,0.08287143332019142
2025-10-27 04:35:00,2025-11-01 04:35:00,"{'st_len': 10, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 40, 'atr_len': 14, 'tp_mult': 3.0}",0.04763034166584257,-0.07817795366442261,-0.08006072850408474
2025-11-01 04:35:00,2025-11-06 04:35:00,"{'st_len': 14, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 40, 'atr_len': 14, 'tp_mult': 2.0}",0.04821952720209999,-0.06593809815698065,-0.11048483265086506
2025-11-06 04:35:00,2025-11-11 04:35:00,"{'st_len': 14, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 40, 'atr_len': 14, 'tp_mult': 3.0}",-0.006926509742877118,-0.06202751041272139,0.04076190476190478
2025-11-11 04:35:00,2025-11-16 04:35:00,"{'st_len': 14, 'st_mult': 1.5, 'rsi_len': 14, 'rsi_buy': 50, 'atr_len': 14, 'tp_mult': 3.0}",0.1240916700202277,-0.07949932348118909,-0.10868921350575045
