period_start,period_end,params,return,drawdown,bnh_return
2025-05-20,2025-06-19,"{'length': 10, 'multiplier': 3.0, 'long_only': True}",-0.1518202053492399,-0.22734789516961892,-0.01091528610034087
2025-06-19,2025-07-19,"{'length': 10, 'multiplier': 4.0, 'long_only': True}",0.3946808634348409,-0.07654518054801666,0.4227200912319884
2025-07-19,2025-08-18,"{'length': 20, 'multiplier': 4.0, 'long_only': True}",0.08112437017880447,-0.09757965579244764,0.2024058024258415
2025-08-18,2025-09-17,"{'length': 10, 'multiplier': 4.0, 'long_only': True}",0.060555593601538504,-0.09567876317226015,0.04110207350551587
2025-09-17,2025-10-17,"{'length': 14, 'multiplier': 4.0, 'long_only': True}",-0.048964882508794605,-0.07378378739722394,-0.12551497513223164
2025-10-17,2025-11-16,"{'length': 10, 'multiplier': 4.0, 'long_only': True}",0.01186987489581992,-0.06802624422416377,-0.18566834043094138
