period_start,period_end,params,return,drawdown,bnh_return
2025-10-12 04:35:00,2025-10-17 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",-0.07480183106831773,-0.1607348552932748,0.030275482455564218
2025-10-17 04:35:00,2025-10-22 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",-0.10625419888366539,-0.1439394002238039,-0.010346111473804487
2025-10-22 04:35:00,2025-10-27 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",0.0192226145367993,-0.03768031607123105,0.08287143332019142
2025-10-27 04:35:00,2025-11-01 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",-0.0013232792182028552,-0.08453111336283696,-0.08006072850408474
2025-11-01 04:35:00,2025-11-06 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",0.011759023540409697,-0.09533514666227155,-0.11048483265086506
2025-11-06 04:35:00,2025-11-11 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",0.05790082374550276,-0.05388019092874656,0.04076190476190478
2025-11-11 04:35:00,2025-11-16 04:35:00,"{'st_len': 10, 'st_mult': 3.0, 'bb_len': 20, 'bb_std': 2.0, 'rsi_len': 14}",0.005118650182872164,-0.12578563926946104,-0.10868921350575045
