period_start,period_end,params,return,drawdown,bnh_return
2025-05-20,2025-06-19,"{'fast_ema': 50, 'slow_ema': 200, 'long_only': True}",0.0,0.0,-0.01091528610034087
2025-06-19,2025-07-19,"{'fast_ema': 20, 'slow_ema': 200, 'long_only': True}",0.0,0.0,0.4227200912319884
2025-07-19,2025-08-18,"{'fast_ema': 50, 'slow_ema': 100, 'long_only': True}",0.06275669226806357,-0.0950675313358804,0.2024058024258415
2025-08-18,2025-09-17,"{'fast_ema': 50, 'slow_ema': 100, 'long_only': True}",-0.04643848496279446,-0.06067301405774078,0.04110207350551587
2025-09-17,2025-10-17,"{'fast_ema': 50, 'slow_ema': 100, 'long_only': True}",-0.17276951285270647,-0.20487966637163263,-0.12551497513223164
2025-10-17,2025-11-16,"{'fast_ema': 50, 'slow_ema': 100, 'long_only': True}",0.0,0.0,-0.18566834043094138
